合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta,datetime
IC2001                        ,5300.0,5392.4,5281.0,68331,7312402.38,75083.0,2008.0,5361.8,5368.8,5266.8,95.0,102.0,--,20200102
IC2002                        ,5288.2,5373.6,5268.4,2172,231679.008,3898.0,592.0,5350.0,5359.2,5249.6,100.4,109.6,--,20200102
IC2003                        ,5269.6,5354.8,5256.6,16367,1741556.688,55293.0,586.0,5337.8,5341.8,5231.6,106.2,110.2,--,20200102
IC2006                        ,5210.0,5293.2,5186.2,10770,1131808.644,35677.0,501.0,5272.2,5278.0,5164.4,107.8,113.6,--,20200102
IC2001                        ,5375.4,5402.0,5358.0,56333,6058187.528,70973.0,-4110.0,5378.0,5385.0,5368.8,9.2,16.2,--,20200103
IC2002                        ,5371.8,5388.0,5345.2,1721,184617.388,3845.0,-53.0,5364.0,5372.6,5359.2,4.8,13.4,--,20200103
IC2003                        ,5342.2,5373.0,5333.4,12117,1296971.732,54324.0,-969.0,5350.0,5357.4,5341.8,8.2,15.6,--,20200103
IC2006                        ,5284.4,5312.6,5270.0,8707,921368.408,35922.0,245.0,5290.2,5296.4,5278.0,12.2,18.4,--,20200103
IC2001                        ,5360.2,5497.8,5357.6,78955,8582488.008,78765.0,7792.0,5433.0,5418.2,5385.0,48.0,33.2,--,20200106
IC2002                        ,5351.0,5485.8,5341.8,2500,271005.104,4711.0,866.0,5422.4,5407.8,5372.6,49.8,35.2,--,20200106
IC2003                        ,5311.4,5468.8,5311.4,19577,2116660.664,58297.0,3973.0,5410.0,5392.0,5357.4,52.6,34.6,--,20200106
IC2006                        ,5270.0,5407.6,5265.8,13506,1443256.952,37493.0,1571.0,5354.2,5330.4,5296.4,57.8,34.0,--,20200106
IC2001                        ,5443.0,5506.8,5438.6,68365,7480920.528,70861.0,-7904.0,5501.0,5488.8,5418.2,82.8,70.6,--,20200107
IC2002                        ,5435.2,5499.0,5425.4,3510,383344.352,5536.0,825.0,5492.0,5477.4,5407.8,84.2,69.6,--,20200107
IC2003                        ,5420.2,5484.8,5413.6,14733,1605166.864,56102.0,-2195.0,5479.0,5464.8,5392.0,87.0,72.8,--,20200107
IC2006                        ,5363.0,5428.8,5353.0,10278,1107837.308,37274.0,-219.0,5424.6,5408.4,5330.4,94.2,78.0,--,20200107
IC2001                        ,5480.4,5507.8,5405.2,79715,8704107.184,73487.0,2626.0,5433.6,5432.6,5488.8,-55.2,-56.2,--,20200108
IC2002                        ,5454.4,5495.6,5394.8,5202,566663.24,7633.0,2097.0,5421.0,5420.6,5477.4,-56.4,-56.8,--,20200108
IC2003                        ,5450.8,5482.8,5382.0,18017,1959016.1,59058.0,2956.0,5410.0,5408.8,5464.8,-54.8,-56.0,--,20200108
IC2006                        ,5390.0,5425.2,5323.2,13514,1453491.08,38627.0,1353.0,5353.8,5351.0,5408.4,-54.6,-57.4,--,20200108
IC2001                        ,5477.6,5501.0,5449.2,68051,7456651.888,65788.0,-7699.0,5498.0,5482.4,5432.6,65.4,49.8,--,20200109
IC2002                        ,5466.0,5491.8,5437.6,4910,537093.584,7706.0,73.0,5491.8,5470.4,5420.6,71.2,49.8,--,20200109
IC2003                        ,5458.8,5479.8,5423.4,18333,1999912.04,58494.0,-564.0,5469.8,5455.0,5408.8,61.0,46.2,--,20200109
IC2006                        ,5400.0,5425.6,5367.0,12450,1343601.664,38393.0,-234.0,5399.2,5385.8,5351.0,48.2,34.8,--,20200109
IC2001                        ,5514.8,5526.0,5446.0,65874,7216824.68,65628.0,-160.0,5468.0,5477.4,5482.4,-14.4,-5.0,--,20200110
IC2002                        ,5495.2,5513.0,5430.6,6561,717248.14,9987.0,2281.0,5456.0,5467.6,5470.4,-14.4,-2.8,--,20200110
IC2003                        ,5496.6,5501.4,5418.8,14446,1575054.936,59299.0,805.0,5440.4,5449.6,5455.0,-14.6,-5.4,--,20200110
IC2006                        ,5420.0,5426.0,5351.8,10413,1120930.296,38558.0,165.0,5372.2,5381.2,5385.8,-13.6,-4.6,--,20200110
IC2001                        ,5471.8,5573.6,5436.0,73020,8041664.552,62437.0,-3191.0,5571.2,5545.2,5477.4,93.8,67.8,--,20200113
IC2002                        ,5467.0,5565.0,5427.4,9880,1086012.824,14194.0,4207.0,5560.8,5537.2,5467.6,93.2,69.6,--,20200113
IC2003                        ,5440.0,5550.8,5405.0,20574,2253182.304,62479.0,3180.0,5550.8,5513.8,5449.6,101.2,64.2,--,20200113
IC2006                        ,5371.0,5478.8,5324.0,13544,1461415.236,39517.0,959.0,5478.8,5435.2,5381.2,97.6,54.0,--,20200113
IC2001                        ,5589.8,5594.6,5537.0,55225,6148786.676,50736.0,-11701.0,5543.6,5554.0,5545.2,-1.6,8.8,--,20200114
IC2002                        ,5585.8,5587.0,5531.6,13162,1463292.684,19374.0,5180.0,5535.2,5545.0,5537.2,-2.0,7.8,--,20200114
IC2003                        ,5570.0,5572.0,5514.8,18177,2015225.752,61741.0,-738.0,5517.0,5529.6,5513.8,3.2,15.8,--,20200114
IC2006                        ,5495.2,5499.2,5445.2,9287,1016848.856,38220.0,-1297.0,5447.0,5461.4,5435.2,11.8,26.2,--,20200114
IC2001                        ,5533.0,5548.8,5489.4,54143,5979435.716,41144.0,-9592.0,5523.6,5534.8,5554.0,-30.4,-19.2,--,20200115
IC2002                        ,5520.0,5539.6,5482.0,21986,2425468.012,28861.0,9487.0,5520.0,5527.8,5545.0,-25.0,-17.2,--,20200115
IC2003                        ,5504.6,5528.0,5461.8,19711,2167702.224,64573.0,2832.0,5505.6,5515.6,5529.6,-24.0,-14.0,--,20200115
IC2006                        ,5440.0,5467.2,5393.2,10565,1147775.896,39350.0,1130.0,5442.4,5452.4,5461.4,-19.0,-9.0,--,20200115
IC2001                        ,5531.8,5558.0,5514.8,39505,4375234.296,19555.0,-21589.0,5538.4,5532.6,5534.8,3.6,-2.2,--,20200116
IC2002                        ,5521.0,5549.8,5510.2,37007,4093116.488,46746.0,17885.0,5538.0,5526.4,5527.8,10.2,-1.4,--,20200116
IC2003                        ,5513.0,5533.2,5494.2,16082,1773814.008,64757.0,184.0,5524.2,5510.6,5515.6,8.6,-5.0,--,20200116
IC2006                        ,5452.0,5466.0,5427.0,7498,817121.036,38130.0,-1220.0,5456.6,5445.4,5452.4,4.2,-7.0,--,20200116
IC2001                        ,5551.6,5558.0,5505.4,18325,2027522.66,0.0,-19555.0,5515.0,5515.93,5532.6,-17.6,-16.67,--,20200117
IC2002                        ,5547.0,5561.0,5486.4,63767,7044804.06,64853.0,18107.0,5501.2,5516.2,5526.4,-25.2,-10.2,--,20200117
IC2003                        ,5544.4,5548.0,5474.2,23102,2545967.828,68208.0,3451.0,5488.4,5501.2,5510.6,-22.2,-9.4,--,20200117
IC2006                        ,5470.0,5485.6,5404.8,12483,1359981.876,41841.0,3711.0,5419.8,5435.4,5445.4,-25.6,-10.0,--,20200117
IC2002                        ,5517.0,5600.0,5493.0,60036,6667890.82,61593.0,-3260.0,5598.8,5588.8,5516.2,82.6,72.6,--,20200120
IC2003                        ,5500.0,5582.0,5482.0,19304,2137692.536,65600.0,-2608.0,5581.4,5570.4,5501.2,80.2,69.2,--,20200120
IC2006                        ,5430.0,5515.4,5414.8,10838,1185426.964,40454.0,-1387.0,5513.0,5503.2,5435.4,77.6,67.8,--,20200120
IC2009                        ,5387.8,5462.2,5364.2,1573,170300.912,1508.0,1508.0,5457.0,5445.8,5435.4,21.6,10.4,--,20200120
IC2002                        ,5572.2,5582.4,5495.4,68137,7541127.552,65434.0,3841.0,5516.6,5523.6,5588.8,-72.2,-65.2,--,20200121
IC2003                        ,5560.0,5566.0,5476.6,22145,2443017.116,66264.0,664.0,5495.0,5504.8,5570.4,-75.4,-65.6,--,20200121
IC2006                        ,5490.0,5498.0,5401.0,13352,1453878.124,41230.0,776.0,5424.4,5432.6,5503.2,-78.8,-70.6,--,20200121
IC2009                        ,5459.0,5459.0,5340.2,1989,214082.548,2313.0,805.0,5358.6,5368.6,5445.8,-87.2,-77.2,--,20200121
IC2002                        ,5495.0,5608.0,5421.0,77377,8525093.392,67685.0,2251.0,5580.8,5584.8,5523.6,57.2,61.2,--,20200122
IC2003                        ,5470.0,5580.0,5391.2,29312,3212056.184,67782.0,1518.0,5558.8,5559.8,5504.8,54.0,55.0,--,20200122
IC2006                        ,5399.0,5515.0,5318.0,15985,1729693.884,41548.0,318.0,5489.0,5488.6,5432.6,56.4,56.0,--,20200122
IC2009                        ,5351.4,5455.0,5259.0,2784,298123.668,3513.0,1200.0,5423.4,5432.4,5368.6,54.8,63.8,--,20200122
IC2002                        ,5510.0,5546.4,5299.8,91119,9894677.668,69629.0,1944.0,5346.4,5339.2,5584.8,-238.4,-245.6,--,20200123
IC2003                        ,5501.0,5518.4,5276.8,36706,3966934.64,67747.0,-35.0,5316.0,5312.2,5559.8,-243.8,-247.6,--,20200123
IC2006                        ,5445.2,5453.0,5202.2,20947,2231351.724,41939.0,391.0,5231.6,5234.2,5488.6,-257.0,-254.4,--,20200123
IC2009                        ,5380.0,5392.0,5136.0,3406,358019.584,4735.0,1222.0,5177.2,5169.4,5432.4,-255.2,-263.0,--,20200123
IC2002                        ,4805.4,4922.0,4805.4,49162,4769085.584,57416.0,-12213.0,4805.4,4805.4,5339.2,-533.8,-533.8,--,20200203
IC2003                        ,4781.0,4869.0,4781.0,27730,2670918.428,61648.0,-6099.0,4781.0,4781.0,5312.2,-531.2,-531.2,--,20200203
IC2006                        ,4711.0,4799.0,4710.8,13342,1267039.212,37432.0,-4507.0,4710.8,4710.8,5234.2,-523.4,-523.4,--,20200203
IC2009                        ,4810.0,4810.0,4652.6,3488,327744.916,5630.0,895.0,4652.6,4652.6,5169.4,-516.8,-516.8,--,20200203
IC2002                        ,4900.0,4999.0,4820.0,79308,7822642.512,68523.0,11107.0,4953.0,4965.2,4805.4,147.6,159.8,--,20200204
IC2003                        ,4792.2,4965.6,4792.2,32387,3172470.7,66031.0,4383.0,4927.2,4933.6,4781.0,146.2,152.6,--,20200204
IC2006                        ,4710.0,4890.8,4710.0,17652,1702986.08,40273.0,2841.0,4854.8,4860.6,4710.8,144.0,149.8,--,20200204
IC2009                        ,4653.0,4830.0,4653.0,5781,550977.14,8498.0,2868.0,4794.0,4797.8,4652.6,141.4,145.2,--,20200204
IC2002                        ,4988.8,5139.0,4986.0,83573,8475855.168,63709.0,-4814.0,5064.4,5062.0,4965.2,99.2,96.8,--,20200205
IC2003                        ,4966.0,5098.0,4956.2,32478,3268081.92,63095.0,-2936.0,5027.4,5024.8,4933.6,93.8,91.2,--,20200205
IC2006                        ,4889.0,5018.8,4881.0,18213,1805431.628,38836.0,-1437.0,4950.8,4945.4,4860.6,90.2,84.8,--,20200205
IC2009                        ,4830.0,4949.8,4820.2,5242,513139.16,7712.0,-786.0,4894.2,4883.0,4797.8,96.4,85.2,--,20200205
IC2002                        ,5075.0,5279.2,5048.6,89274,9246604.76,69925.0,6216.0,5250.4,5242.6,5062.0,188.4,180.6,--,20200206
IC2003                        ,5044.4,5232.2,5009.2,36296,3723229.544,65078.0,1983.0,5210.4,5197.8,5024.8,185.6,173.0,--,20200206
IC2006                        ,4969.4,5127.8,4930.0,18524,1865802.148,40487.0,1651.0,5118.0,5097.2,4945.4,172.6,151.8,--,20200206
IC2009                        ,4929.2,5065.6,4869.2,6855,681049.34,9989.0,2277.0,5048.0,5030.4,4883.0,165.0,147.4,--,20200206
IC2002                        ,5228.4,5303.6,5200.0,83767,8786831.728,66379.0,-3546.0,5300.4,5276.6,5242.6,57.8,34.0,--,20200207
IC2003                        ,5182.2,5258.0,5162.0,30877,3211818.48,63118.0,-1960.0,5258.0,5232.6,5197.8,60.2,34.8,--,20200207
IC2006                        ,5090.0,5150.0,5049.8,17153,1747260.212,39811.0,-676.0,5147.2,5127.0,5097.2,50.0,29.8,--,20200207
IC2009                        ,5019.8,5079.0,4983.2,5314,534340.304,9025.0,-964.0,5079.0,5060.6,5030.4,48.6,30.2,--,20200207
IC2002                        ,5271.0,5337.8,5256.0,74190,7866706.448,66762.0,383.0,5326.4,5320.4,5276.6,49.8,43.8,--,20200210
IC2003                        ,5236.8,5292.4,5214.0,26878,2825796.336,63139.0,21.0,5276.6,5272.8,5232.6,44.0,40.2,--,20200210
IC2006                        ,5120.2,5639.6,5103.0,13892,1429181.936,38654.0,-1157.0,5160.0,5156.2,5127.0,33.0,29.2,--,20200210
IC2009                        ,5081.0,5102.2,5034.4,5030,510389.944,10203.0,1178.0,5088.6,5084.2,5060.6,28.0,23.6,--,20200210
IC2002                        ,5341.0,5359.8,5282.0,71249,7582100.128,65877.0,-885.0,5316.4,5329.6,5320.4,-4.0,9.2,--,20200211
IC2003                        ,5299.0,5314.8,5246.6,25175,2658736.236,63506.0,367.0,5272.6,5286.8,5272.8,-0.2,14.0,--,20200211
IC2006                        ,5169.0,5194.4,5135.0,11289,1166497.228,38641.0,-13.0,5162.2,5175.8,5156.2,6.0,19.6,--,20200211
IC2009                        ,5084.0,5114.4,5056.8,3765,382977.344,9338.0,-865.0,5083.8,5096.2,5084.2,-0.4,12.0,--,20200211
IC2002                        ,5303.0,5437.0,5300.6,72807,7826861.66,65715.0,-162.0,5437.0,5423.2,5329.6,107.4,93.6,--,20200212
IC2003                        ,5260.0,5385.0,5256.4,29840,3177449.204,66367.0,2861.0,5384.4,5368.0,5286.8,97.6,81.2,--,20200212
IC2006                        ,5157.8,5279.0,5148.2,14262,1488621.332,41025.0,2384.0,5277.0,5262.0,5175.8,101.2,86.2,--,20200212
IC2009                        ,5079.8,5198.8,5067.0,4605,473216.864,11024.0,1686.0,5196.2,5180.8,5096.2,100.0,84.6,--,20200212
IC2002                        ,5431.4,5451.8,5371.4,75407,8153549.404,66661.0,946.0,5392.0,5399.6,5423.2,-31.2,-23.6,--,20200213
IC2003                        ,5382.0,5402.2,5324.0,31928,3421574.728,66619.0,252.0,5342.4,5350.8,5368.0,-25.6,-17.2,--,20200213
IC2006                        ,5262.0,5295.4,5222.4,14606,1534749.588,40823.0,-202.0,5236.0,5246.4,5262.0,-26.0,-15.6,--,20200213
IC2009                        ,5188.8,5211.8,5140.4,5086,526214.184,10507.0,-517.0,5152.6,5165.4,5180.8,-28.2,-15.4,--,20200213
IC2002                        ,5388.8,5462.6,5363.0,73256,7931956.548,63113.0,-3548.0,5405.6,5390.8,5399.6,6.0,-8.8,--,20200214
IC2003                        ,5352.8,5414.0,5322.0,35130,3772432.412,67918.0,1299.0,5363.8,5348.2,5350.8,13.0,-2.6,--,20200214
IC2006                        ,5241.4,5309.6,5230.2,14416,1519272.404,42014.0,1191.0,5275.8,5256.2,5246.4,29.4,9.8,--,20200214
IC2009                        ,5150.0,5225.8,5150.0,5327,552440.268,11182.0,675.0,5194.0,5173.4,5165.4,28.6,8.0,--,20200214
IC2002                        ,5440.0,5603.2,5435.0,70390,7788819.488,56996.0,-6117.0,5595.6,5581.6,5390.8,204.8,190.8,--,20200217
IC2003                        ,5400.0,5583.4,5388.0,43642,4798184.908,73875.0,5957.0,5580.0,5551.4,5348.2,231.8,203.2,--,20200217
IC2006                        ,5300.0,5501.0,5300.0,15897,1718206.448,42234.0,220.0,5496.8,5467.4,5256.2,240.6,211.2,--,20200217
IC2009                        ,5205.0,5421.4,5205.0,5691,605958.904,11234.0,52.0,5419.0,5390.6,5173.4,245.6,217.2,--,20200217
IC2002                        ,5590.4,5646.6,5565.2,70661,7930263.72,50930.0,-6066.0,5628.6,5620.4,5581.6,47.0,38.8,--,20200218
IC2003                        ,5580.0,5618.0,5532.0,50313,5614136.836,80514.0,6639.0,5591.4,5586.2,5551.4,40.0,34.8,--,20200218
IC2006                        ,5500.0,5539.0,5440.8,17442,1917099.096,42805.0,571.0,5499.4,5492.4,5467.4,32.0,25.0,--,20200218
IC2009                        ,5411.0,5460.0,5362.2,7076,766651.632,13223.0,1989.0,5418.6,5412.6,5390.6,28.0,22.0,--,20200218
IC2002                        ,5622.0,5662.6,5591.0,53028,5966236.992,36994.0,-13936.0,5603.8,5608.6,5620.4,-16.6,-11.8,--,20200219
IC2003                        ,5586.2,5626.0,5558.2,53206,5949132.82,88617.0,8103.0,5570.2,5574.4,5586.2,-16.0,-11.8,--,20200219
IC2006                        ,5500.0,5522.0,5459.2,13313,1461996.152,42026.0,-779.0,5474.4,5474.4,5492.4,-18.0,-18.0,--,20200219
IC2009                        ,5412.4,5439.6,5376.8,5713,618063.74,12983.0,-240.0,5390.0,5392.4,5412.6,-22.6,-20.2,--,20200219
IC2002                        ,5625.0,5740.0,5576.0,40902,4609907.872,18878.0,-18116.0,5704.8,5696.4,5608.6,96.2,87.8,--,20200220
IC2003                        ,5590.0,5698.8,5545.0,90551,10168943.488,113491.0,24874.0,5667.8,5666.6,5574.4,93.4,92.2,--,20200220
IC2006                        ,5490.2,5596.8,5446.4,19454,2144978.6,45355.0,3329.0,5567.0,5564.6,5474.4,92.6,90.2,--,20200220
IC2009                        ,5403.8,5509.0,5363.2,6719,729361.972,14430.0,1447.0,5477.6,5477.0,5392.4,85.2,84.6,--,20200220
IC2002                        ,5697.6,5821.6,5697.2,17706,2038284.052,0.0,-18878.0,5782.6,5782.59,5696.4,86.2,86.19,--,20200221
IC2003                        ,5667.0,5796.8,5664.0,113592,13018287.188,121546.0,8055.0,5775.0,5752.2,5666.6,108.4,85.6,--,20200221
IC2006                        ,5566.0,5691.6,5564.6,21078,2369367.168,44248.0,-1107.0,5665.8,5641.0,5564.6,101.2,76.4,--,20200221
IC2009                        ,5478.2,5597.0,5475.2,7276,804684.808,15837.0,1407.0,5573.8,5550.0,5477.0,96.8,73.0,--,20200221
IC2003                        ,5759.0,5849.6,5705.6,114820,13278439.46,122035.0,489.0,5806.0,5821.4,5752.2,53.8,69.2,--,20200224
IC2004                        ,5720.8,5816.0,5670.8,2296,264561.996,2156.0,2156.0,5770.4,5793.8,5752.2,18.2,41.6,--,20200224
IC2006                        ,5640.0,5736.0,5588.2,21435,2429204.852,46535.0,2287.0,5688.2,5708.8,5641.0,47.2,67.8,--,20200224
IC2009                        ,5560.0,5634.0,5492.2,8162,909381.816,16635.0,798.0,5591.8,5613.6,5550.0,41.8,63.6,--,20200224
IC2003                        ,5766.0,5868.0,5618.0,159033,18341097.86,133747.0,11712.0,5852.6,5837.8,5821.4,31.2,16.4,--,20200225
IC2004                        ,5696.2,5834.8,5588.0,4422,506177.852,4194.0,2038.0,5827.6,5800.0,5793.8,33.8,6.2,--,20200225
IC2006                        ,5610.0,5757.6,5508.2,29616,3351412.972,48530.0,1995.0,5743.8,5727.8,5708.8,35.0,19.0,--,20200225
IC2009                        ,5557.6,5656.0,5411.4,10286,1142411.424,18147.0,1512.0,5640.0,5622.4,5613.6,26.4,8.8,--,20200225
IC2003                        ,5801.2,5818.4,5684.8,157332,18128765.956,126355.0,-7392.0,5715.4,5723.8,5837.8,-122.4,-114.0,--,20200226
IC2004                        ,5765.6,5779.4,5652.6,6363,728019.916,6165.0,1971.0,5677.8,5683.4,5800.0,-122.2,-116.6,--,20200226
IC2006                        ,5670.0,5700.0,5571.0,30169,3404762.244,48552.0,22.0,5598.6,5605.0,5727.8,-129.2,-122.8,--,20200226
IC2009                        ,5586.8,5594.4,5461.8,10342,1145527.456,17980.0,-167.0,5496.6,5501.2,5622.4,-125.8,-121.2,--,20200226
IC2003                        ,5736.0,5769.8,5670.0,130695,14960424.228,127108.0,753.0,5710.0,5711.2,5723.8,-13.8,-12.6,--,20200227
IC2004                        ,5708.6,5729.0,5632.6,3253,370037.628,5891.0,-274.0,5673.4,5678.0,5683.4,-10.0,-5.4,--,20200227
IC2006                        ,5618.2,5648.8,5556.0,21908,2456323.4,45991.0,-2561.0,5590.4,5592.2,5605.0,-14.6,-12.8,--,20200227
IC2009                        ,5510.0,5541.0,5450.0,6946,764063.464,18399.0,419.0,5480.6,5481.2,5501.2,-20.6,-20.0,--,20200227
IC2003                        ,5540.0,5606.2,5368.0,168648,18475106.368,126883.0,-225.0,5383.0,5418.6,5711.2,-328.2,-292.6,--,20200228
IC2004                        ,5560.0,5567.6,5326.8,5307,578310.556,7266.0,1375.0,5342.0,5381.6,5678.0,-336.0,-296.4,--,20200228
IC2006                        ,5408.0,5488.0,5242.0,32496,3481895.196,48806.0,2815.0,5258.0,5289.4,5592.2,-334.2,-302.8,--,20200228
IC2009                        ,5351.0,5378.0,5131.0,12394,1298189.028,20318.0,1919.0,5146.2,5176.0,5481.2,-335.0,-305.2,--,20200228
IC2003                        ,5463.0,5658.8,5463.0,138443,15410719.796,119924.0,-6959.0,5598.6,5628.0,5418.6,180.0,209.4,--,20200302
IC2004                        ,5436.2,5621.8,5428.0,5669,626172.236,8255.0,989.0,5562.6,5589.8,5381.6,181.0,208.2,--,20200302
IC2006                        ,5355.0,5527.6,5332.4,28116,3055618.372,46583.0,-2223.0,5471.8,5498.0,5289.4,182.4,208.6,--,20200302
IC2009                        ,5200.0,5409.8,5200.0,9537,1014035.996,19196.0,-1122.0,5350.6,5375.2,5176.0,174.6,199.2,--,20200302
IC2003                        ,5710.0,5788.0,5599.4,137258,15663447.792,116829.0,-3095.0,5620.4,5627.8,5628.0,-7.6,-0.2,--,20200303
IC2004                        ,5673.0,5749.2,5562.6,5442,617625.592,8215.0,-40.0,5587.2,5589.6,5589.8,-2.6,-0.2,--,20200303
IC2006                        ,5555.0,5660.0,5472.0,28053,3128378.272,49385.0,2802.0,5492.0,5500.4,5498.0,-6.0,2.4,--,20200303
IC2009                        ,5430.0,5530.0,5350.2,9041,986324.8,20128.0,932.0,5371.4,5378.2,5375.2,-3.8,3.0,--,20200303
IC2003                        ,5625.2,5677.0,5542.0,120774,13567036.54,115131.0,-1698.0,5658.4,5618.2,5627.8,30.6,-9.6,--,20200304
IC2004                        ,5560.0,5636.4,5506.4,5334,595102.02,9467.0,1252.0,5623.2,5576.8,5589.6,33.6,-12.8,--,20200304
IC2006                        ,5492.0,5549.6,5412.0,23104,2535991.564,47213.0,-2172.0,5524.0,5487.8,5500.4,23.6,-12.6,--,20200304
IC2009                        ,5360.0,5427.6,5290.2,8218,881994.464,20709.0,581.0,5401.6,5363.2,5378.2,23.4,-15.0,--,20200304
IC2003                        ,5739.0,5765.8,5654.8,127585,14572443.308,113536.0,-1595.0,5728.6,5732.6,5618.2,110.4,114.4,--,20200305
IC2004                        ,5719.6,5724.4,5616.6,6323,717069.156,9971.0,504.0,5685.4,5691.8,5576.8,108.6,115.0,--,20200305
IC2006                        ,5605.0,5629.2,5524.0,23454,2617671.892,48198.0,985.0,5592.0,5599.2,5487.8,104.2,111.4,--,20200305
IC2009                        ,5469.6,5500.0,5396.8,9607,1047979.988,22004.0,1295.0,5464.4,5473.8,5363.2,101.2,110.6,--,20200305
IC2003                        ,5690.6,5728.8,5660.4,109111,12435096.868,111369.0,-2167.0,5681.0,5700.4,5732.6,-51.6,-32.2,--,20200306
IC2004                        ,5630.0,5683.6,5618.6,4504,509391.952,9963.0,-8.0,5635.8,5656.2,5691.8,-56.0,-35.6,--,20200306
IC2006                        ,5550.0,5578.0,5518.0,18479,2052354.668,46111.0,-2087.0,5535.0,5553.6,5599.2,-64.2,-45.6,--,20200306
IC2009                        ,5425.8,5440.0,5386.8,8253,894716.728,22555.0,551.0,5400.0,5416.6,5473.8,-73.8,-57.2,--,20200306
IC2003                        ,5582.0,5605.0,5438.6,130204,14352073.244,111299.0,-70.0,5468.4,5479.6,5700.4,-232.0,-220.8,--,20200309
IC2004                        ,5535.0,5559.8,5388.0,7728,844390.864,12499.0,2536.0,5410.0,5424.6,5656.2,-246.2,-231.6,--,20200309
IC2006                        ,5440.0,5460.0,5263.2,26334,2817912.848,50230.0,4119.0,5288.2,5306.4,5553.6,-265.4,-247.2,--,20200309
IC2009                        ,5329.8,5329.8,5130.0,10798,1125643.98,24949.0,2394.0,5155.0,5170.4,5416.6,-261.6,-246.2,--,20200309
IC2003                        ,5508.6,5645.0,5400.0,152951,16949155.916,110917.0,-382.0,5635.2,5621.4,5479.6,155.6,141.8,--,20200310
IC2004                        ,5434.6,5603.6,5353.4,13978,1538418.924,16880.0,4381.0,5586.2,5577.2,5424.6,161.6,152.6,--,20200310
IC2006                        ,5398.0,5507.0,5261.6,32534,3514791.048,51569.0,1339.0,5495.2,5480.6,5306.4,188.8,174.2,--,20200310
IC2009                        ,5172.0,5403.0,5148.0,14384,1519884.1,26368.0,1419.0,5381.8,5363.0,5170.4,211.4,192.6,--,20200310
IC2003                        ,5645.0,5662.0,5525.0,116536,13051672.104,101311.0,-9606.0,5525.0,5551.6,5621.4,-96.4,-69.8,--,20200311
IC2004                        ,5590.4,5614.8,5470.0,9368,1040078.548,16176.0,-704.0,5472.0,5498.6,5577.2,-105.2,-78.6,--,20200311
IC2006                        ,5513.0,5513.0,5370.0,22307,2430153.904,50390.0,-1179.0,5370.6,5398.6,5480.6,-110.0,-82.0,--,20200311
IC2009                        ,5388.8,5392.0,5250.2,9848,1048571.244,26291.0,-77.0,5251.0,5277.2,5363.0,-112.0,-85.8,--,20200311
IC2003                        ,5469.0,5508.0,5385.2,119474,13014869.396,105274.0,3963.0,5477.0,5446.8,5551.6,-74.6,-104.8,--,20200312
IC2004                        ,5402.2,5445.0,5324.0,15320,1650579.112,20475.0,4299.0,5424.6,5390.6,5498.6,-74.0,-108.0,--,20200312
IC2006                        ,5300.0,5334.8,5220.2,22735,2403242.1,49878.0,-512.0,5319.4,5286.4,5398.6,-79.2,-112.2,--,20200312
IC2009                        ,5200.0,5210.0,5107.0,11989,1238335.82,26948.0,657.0,5195.0,5163.6,5277.2,-82.2,-113.6,--,20200312
IC2003                        ,5200.0,5494.4,5180.0,151902,16234292.768,104696.0,-578.0,5447.0,5419.6,5446.8,0.2,-27.2,--,20200313
IC2004                        ,5180.0,5449.0,5123.4,20996,2221585.532,22695.0,2220.0,5390.0,5361.0,5390.6,-0.6,-29.6,--,20200313
IC2006                        ,5021.0,5347.2,5021.0,35066,3637774.78,55943.0,6065.0,5302.0,5267.0,5286.4,15.6,-19.4,--,20200313
IC2009                        ,4987.0,5228.0,4915.0,15398,1560367.708,27603.0,655.0,5190.0,5157.8,5163.6,26.4,-5.8,--,20200313
IC2003                        ,5419.0,5443.0,5133.4,123728,13133865.792,87807.0,-16889.0,5148.8,5184.0,5419.6,-270.8,-235.6,--,20200316
IC2004                        ,5333.0,5390.0,5072.0,24888,2611379.82,30516.0,7821.0,5083.0,5127.4,5361.0,-278.0,-233.6,--,20200316
IC2006                        ,5302.0,5302.0,4981.8,28980,2985692.824,52832.0,-3111.0,4996.2,5031.0,5267.0,-270.8,-236.0,--,20200316
IC2009                        ,5190.0,5190.0,4865.0,12820,1286883.252,28261.0,658.0,4876.2,4908.4,5157.8,-281.6,-249.4,--,20200316
IC2003                        ,5296.0,5300.8,5052.0,133148,13770946.432,84908.0,-2899.0,5165.4,5161.4,5184.0,-18.6,-22.6,--,20200317
IC2004                        ,5200.0,5237.6,5000.0,34516,3528500.636,36521.0,6005.0,5108.2,5100.8,5127.4,-19.2,-26.6,--,20200317
IC2006                        ,5100.2,5147.4,4904.8,31636,3174168.2,54950.0,2118.0,4998.0,5003.6,5031.0,-33.0,-27.4,--,20200317
IC2009                        ,4950.0,5023.6,4790.0,12847,1259235.84,28281.0,20.0,4889.8,4884.6,4908.4,-18.6,-23.8,--,20200317
IC2003                        ,5200.0,5324.4,5073.2,121078,12635597.08,66412.0,-18496.0,5087.4,5117.6,5161.4,-74.0,-43.8,--,20200318
IC2004                        ,5120.0,5260.2,4993.0,52808,5426931.464,53862.0,17341.0,5002.6,5043.0,5100.8,-98.2,-57.8,--,20200318
